,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,46,0,"0,2641129494"
0,2000,2000,41,0,"0,2581241131"
0,2000,2000,8,"3,289053599","0,2466311455"
0,2000,2000,50,"0,9016488791","0,2316961288"
0,2000,2000,49,"1,0368041992","0,264662981"
0,2000,2000,50,"1,0284348401","0,2572290897"
0,2000,2000,49,"0,9800986313","0,2590050697"
0,2000,2000,8,0,"0,2407329082"
0,2000,2000,33,0,"0,2213721275"
0,2000,2000,37,0,"0,264603138"
0,2000,2000,38,0,"0,2920370102"
0,2000,2000,36,0,"0,2723309994"
0,2000,2000,8,0,"0,2408919334"
0,2000,2000,27,"7,2479248046875E-05","0,2261919975"
0,2000,2000,28,0,"0,2546300888"
0,2000,2000,39,0,"0,2537760735"
0,2000,2000,8,"9,3407688141","0,2448160648"
0,2000,2000,29,"0,000031558","0,2243471146"
0,2000,2000,30,0,"0,2497751713"
0,2000,2000,32,"4,22341482979911E-06","0,2507550716"
0,2000,2000,34,"5,99452427455357E-06","0,2485048771"
0,2000,2000,8,0,"0,2522959709"
0,2000,2000,50,"1,94973415798611E-06","0,2407000065"
0,2000,2000,49,"1,66893005371094E-06","0,2563478947"
0,2000,2000,49,"1,8684231505102E-06","0,2453911304"
0,2000,2000,8,"12,4674545288","0,2537620068"
0,2000,2000,25,0,"0,2269871235"
0,2000,2000,24,"0,5766548157","0,2280561924"
0,2000,2000,36,0,"0,2268869877"
0,2000,2000,25,0,"0,2489068508"
0,2000,2000,8,0,"0,2198171616"
0,2000,2000,50,"4,730224609375E-06","0,2362589836"
0,2000,2000,49,"4,67105787627551E-06","0,2649469376"
0,2000,2000,48,"4,57763671875E-07","0,2596459389"
0,2000,2000,8,0,"0,2605168819"
0,2000,2000,31,"0,7914918753","0,2279939651"
0,2000,2000,35,"0,8943980722","0,2597849369"
0,2000,2000,27,0,"0,2521569729"
0,2000,2000,28,0,"0,2531759739"
0,2000,2000,8,"36,1268167496","0,2531118393"
0,2000,2000,24,"0,0001252118","0,2342669964"
0,2000,2000,28,"0,0001262665","0,2248909473"
0,2000,2000,32,0,"0,2525479794"
0,2000,2000,31,0,"0,2634568214"
0,2000,2000,8,"0,7423934937","0,2474739552"
0,2000,2000,46,"0,3496918311","0,2359809875"
0,2000,2000,48,"0,4049974329","0,2630040646"
0,2000,2000,49,0,"0,2589819431"
0,2000,2000,8,0,"0,2459878922"
0,2000,2000,23,"0,8478468032","0,2273759842"
0,2000,2000,29,0,"0,2299859524"
0,2000,2000,27,0,"0,2564971447"
0,2000,2000,27,0,"0,2531919479"
0,2000,2000,8,"118,0265060067","0,2499339581"
0,2000,2000,33,"2,4530129609","0,2215719223"
0,2000,2000,28,"2,5781803131","0,2507710457"
0,2000,2000,26,0,"0,245126009"
0,2000,2000,26,"2,175797896","0,2487940788"
0,2000,2000,8,"26,9109802246","0,2394371033"
0,2000,2000,30,"0,9692705328","0,2223658562"
0,2000,2000,38,"0,9397100969","0,2557389736"
0,2000,2000,34,"0,9780974137","0,245223999"
0,2000,2000,28,"0,834941864","0,266767025"
0,2000,2000,8,0,"0,238547802"
0,2000,2000,27,"0,000285848","0,2294809818"
0,2000,2000,35,"8,7074611497962E-05","0,2390019894"
0,2000,2000,42,0,"0,2578191757"
0,2000,2000,31,0,"0,2536170483"
0,2000,2000,8,0,"0,247095108"
0,2000,2000,30,0,"0,2198340893"
0,2000,2000,24,"3,53495279947917E-05","0,255507946"
0,2000,2000,23,0,"0,2273199558"
0,2000,2000,8,"1,9015780858","0,2180688381"
0,2000,2000,17,"0,000005722","0,2251718044"
0,2000,2000,11,"0,4488374537","0,2230830193"
0,2000,2000,14,0,"0,2287399769"
0,2000,2000,8,"0,7379999161","0,2232830524"
0,2000,2000,8,"94,5180425644","0,2229869366"
0,2000,2000,48,"0,5062989734","0,2332620621"
0,2000,2000,46,"0,0499982834","0,2598249912"
0,2000,2000,48,"0,1571437291","0,2564768791"
0,2000,2000,8,0,"0,2414329052"
0,2000,2000,49,0,"0,2017831802"
0,2000,2000,48,0,"0,2335910797"
0,2000,2000,49,"3,17891438802083E-06","0,2640268803"
0,2000,2000,43,"0,1680007348","0,2606611252"
0,2000,2000,34,"0,1680007348","0,2300310135"
0,2000,2000,8,0,"0,2225151062"
0,2000,2000,25,0,"0,2250449657"
0,2000,2000,17,"1,7755152384","0,2276318073"
0,2000,2000,25,"1,7567859226","0,2270579338"
0,2000,2000,8,"19,5868403117","0,2190711498"
0,2000,2000,26,0,"0,2193648815"
0,2000,2000,35,0,"0,2493910789"
0,2000,2000,35,"1,0148768425","0,2509291172"
0,2000,2000,36,0,"0,2471280098"
0,2000,2000,8,0,"0,2713708878"
0,2000,2000,48,"0,6036791415","0,2332189083"
0,2000,2000,47,"0,7553139823","0,2567830086"
0,2000,2000,44,"0,84495267","0,2679948807"
0,2000,2000,8,"16,1535930634","0,2580330372"
0,2000,2000,37,0,"0,2254080772"
0,2000,2000,32,"1,6051305135","0,2567880154"
0,2000,2000,41,0,"0,2653169632"
0,2000,2000,32,"1,518662044","0,2568159103"
0,2000,2000,8,"4,1017951965","0,2503640652"
0,2000,2000,39,"1,1444091796875E-06","0,2297489643"
0,2000,2000,35,0,"0,2445540428"
0,2000,2000,42,0,"0,2557258606"
0,2000,2000,48,"0,0110656075","0,2698159218"
0,2000,2000,8,"21,1714790344","0,2422821522"
0,2000,2000,20,"1,2011618363","0,2349970341"
0,2000,2000,23,0,"0,2306001186"
0,2000,2000,22,"0,9600101818","0,2283840179"
0,2000,2000,17,0,"0,2294609547"
0,2000,2000,8,"0,9377298355","0,2193939686"
0,2000,2000,41,"1,6183564157197E-06","0,2280900478"
0,2000,2000,35,"0,3890546716","0,2654118538"
0,2000,2000,42,0,"0,2571210861"
0,2000,2000,40,0,"0,2645308971"
0,2000,2000,8,"4,0425829206","0,2529051304"
0,2000,2000,48,"1,21745657413564E-06","0,2322478294"
0,2000,2000,49,"3,97364298502604E-07","0,2653300762"
0,2000,2000,50,"1,80138481987847E-06","0,2562539577"
0,2000,2000,8,"122,4255065918","0,2445969582"
0,2000,2000,25,0,"0,2290570736"
0,2000,2000,18,0,"0,2308831215"
0,2000,2000,8,0,"0,2240400314"
0,2000,2000,11,0,"0,2184081078"
0,2000,2000,8,"15,5247710943","0,216078043"
0,2000,2000,47,"0,0002098971","0,2294709682"
0,2000,2000,44,0,"0,2495911121"
0,2000,2000,49,"0,065888087","0,2675909996"
0,2000,2000,50,"2,6702880859375E-06","0,2588298321"
0,2000,2000,8,"12,7012834549","0,2394669056"
0,2000,2000,48,0,"0,2278017998"
0,2000,2000,43,"0,7482012643","0,2486619949"
0,2000,2000,38,0,"0,2532980442"
0,2000,2000,42,"0,000004695","0,2639842033"
0,2000,2000,8,"407,0660028458","0,2512998581"
0,2000,2000,31,"0,0002070109","0,2281000614"
0,2000,2000,19,"0,0002145206","0,256098032"
0,2000,2000,36,"0,0001098633","0,2414898872"
0,2000,2000,33,0,"0,2526829243"
0,2000,2000,8,"8,462266922","0,2444341183"
0,2000,2000,30,0,"0,2156009674"
0,2000,2000,18,"0,9466319365","0,2443668842"
0,2000,2000,34,0,"0,225030899"
0,2000,2000,32,"1,2590809464","0,2370660305"
0,2000,2000,8,"23,1602659225","0,2496578693"
0,2000,2000,33,0,"0,2236759663"
0,2000,2000,34,"0,4442319003","0,2516109943"
0,2000,2000,40,0,"0,247895956"
0,2000,2000,42,0,"0,2669270039"
0,2000,2000,8,0,"0,2527620792"
0,2000,2000,48,"0,0001958211","0,2366051674"
0,2000,2000,44,"0,0002070427","0,2607791424"
0,2000,2000,39,"0,000000436","0,2461159229"
0,2000,2000,9,0,"0,2592990398"
0,2000,2000,33,"1,1452874404","0,2195801735"
0,2000,2000,35,0,"0,2559859753"
0,2000,2000,38,0,"0,2229919434"
0,2000,2000,35,0,"0,2261860371"
0,2000,2000,8,0,"0,250936985"
0,2000,2000,22,"0,3269121079","0,22615695"
0,2000,2000,11,0,"0,2238841057"
0,2000,2000,17,"0,001434913","0,2252879143"
0,2000,2000,25,0,"0,2266299725"
0,2000,2000,8,"3,9580052694","0,2149369717"
0,2000,2000,41,0,"0,2236301899"
0,2000,2000,46,0,"0,2500181198"
0,2000,2000,50,"0,2330513867","0,2584989071"
0,2000,2000,49,"0,4172577135","0,2632758617"
0,2000,2000,8,"4,157605648","0,2487180233"
0,2000,2000,49,"0,0929762384","0,2305531502"
0,2000,2000,48,"0,4451805115","0,2645390034"
0,2000,2000,50,0,"0,2511711121"
0,2000,2000,48,0,"0,2513029575"
0,2000,2000,8,0,"0,2356660366"
0,2000,2000,47,0,"0,2354910374"
0,2000,2000,48,0,"0,2573490143"
0,2000,2000,47,"0,0284540994","0,259116888"
0,2000,2000,45,"0,0636832293","0,2639811039"
0,2000,2000,8,"9,8908076286","0,2465558052"
0,2000,2000,45,0,"0,240913868"
0,2000,2000,49,0,"0,2577068806"
0,2000,2000,49,"3,11403858418367E-07","0,2584569454"
0,2000,2000,49,"1,55701929209184E-07","0,2658441067"
0,2000,2000,8,0,"0,2476291656"
0,2000,2000,48,0,"0,2326378822"
0,2000,2000,45,"0,000001734","0,2555420399"
0,2000,2000,37,0,"0,2446100712"
0,2000,2000,35,"5,340576171875E-06","0,2522041798"
0,2000,2000,8,"9,8819623675","0,2461948395"
0,2000,2000,25,0,"0,2224750519"
0,2000,2000,8,0,"0,2194149494"
0,2000,2000,13,"1,5918211937","0,2289011478"
0,2000,2000,8,0,"0,2150058746"
0,2000,2000,23,"0,000164032","0,2212190628"
0,2000,2000,21,0,"0,2284338474"
0,2000,2000,8,"0,4864981515","0,2148821354"
0,2000,2000,28,0,"0,2221970558"
0,2000,2000,8,0,"0,2454340458"
0,2000,2000,12,"0,7979913191","0,2191278934"
0,2000,2000,20,"0,8145843082","0,2218229771"
0,2000,2000,28,"0,6862060406","0,2198038101"
0,2000,2000,24,"0,6978777835","0,2630548477"
0,2000,2000,8,"16,9031276703","0,2188370228"
0,2000,2000,41,0,"0,2250199318"
0,2000,2000,35,"8,82302561113911E-05","0,2568390369"
0,2000,2000,39,"0,0001626917","0,252548933"
0,2000,2000,44,0,"0,2670278549"
0,2000,2000,8,0,"0,248251915"
0,2000,2000,44,"0,0001434145","0,2323830128"
0,2000,2000,44,"1,1444091796875E-06","0,2546567917"
0,2000,2000,37,"0,000006594","0,2577838898"
0,2000,2000,8,"13,6408615112","0,244478941"
0,2000,2000,27,"13,6408615112","0,2094519138"
0,2000,2000,22,0,"0,2305619717"
0,2000,2000,19,0,"0,2265219688"
0,2000,2000,16,"8,95182291666667E-05","0,2254669666"
0,2000,2000,8,"48,9026867151","0,216242075"
0,2000,2000,8,"0,951043129","0,2160279751"
0,2000,2000,26,0,"0,2247619629"
0,2000,2000,26,0,"0,2661380768"
0,2000,2000,8,"10,0173625946","0,257133007"
0,2000,2000,48,0,"0,2316870689"
0,2000,2000,50,"0,0718232975","0,2551629543"
0,2000,2000,44,"3,17891438802083E-06","0,2470629215"
0,2000,2000,40,"7,41141183035714E-06","0,2527039051"
0,2000,2000,39,"0,000022587","0,2597560883"
0,2000,2000,8,"19,8058944941","0,243806839"
0,2000,2000,43,0,"0,2285130024"
0,2000,2000,39,0,"0,2595341206"
0,2000,2000,38,0,"0,2493629456"
0,2000,2000,34,"1,1058705648","0,2434527874"
0,2000,2000,8,"3,3516969681","0,255368948"
0,2000,2000,36,0,"0,2256810665"
0,2000,2000,25,0,"0,2508220673"
0,2000,2000,24,0,"0,2274169922"
0,2000,2000,8,"25,8815326691","0,2195770741"
0,2000,2000,42,0,"0,22544384"
0,2000,2000,47,"1,1284788031","0,2550461292"
0,2000,2000,43,"1,1284788031","0,2295069695"
0,2000,2000,8,"9,9361848831","0,2164001465"
0,2000,2000,20,0,"0,2277758121"
0,2000,2000,23,"0,0002556714","0,2323601246"
0,2000,2000,8,"0,5929014683","0,221722126"
0,2000,2000,15,0,"0,2255949974"
0,2000,2000,8,0,"0,2199540138"
0,2000,2000,42,0,"0,2356441021"
0,2000,2000,42,0,"0,2267119884"
0,2000,2000,38,"1,2622808259","0,2257959843"
