,feature,nmatches,ngoodmatches,ex_time
0,orb,858.0,50.0,0.2190721035003662
0,orb,860.0,50.0,0.1595759391784668
0,orb,867.0,33.0,0.17435383796691895
0,orb,875.0,50.0,0.21308493614196766
0,orb,875.0,39.0,0.18094301223754888
0,orb,975.0,50.0,0.22955083847045896
0,orb,957.0,50.0,0.16211485862731936
0,orb,963.0,50.0,0.1825549602508545
0,orb,957.0,50.0,0.15688610076904294
0,orb,960.0,43.0,0.18674707412719727
0,orb,959.0,50.0,0.14629793167114258
0,orb,965.0,31.0,0.17005205154418945
0,orb,849.0,50.0,0.14718198776245114
0,orb,845.0,31.0,0.14890289306640625
0,orb,743.0,50.0,0.12887310981750488
0,orb,754.0,50.0,0.13005685806274414
0,orb,733.0,31.0,0.13617515563964844
0,orb,877.0,50.0,0.1100308895111084
0,orb,848.0,50.0,0.17018795013427734
0,orb,848.0,50.0,0.145920991897583
0,orb,851.0,50.0,0.18736696243286133
0,orb,855.0,46.0,0.13594818115234375
0,orb,775.0,15.0,0.19343805313110352
0,orb,1943.0,50.0,0.4074299335479736
0,orb,1943.0,50.0,0.3723011016845703
0,orb,1943.0,35.0,0.5181720256805421
0,orb,1932.0,47.0,0.3978788852691649
0,orb,1943.0,50.0,0.5626869201660156
0,orb,1941.0,50.0,0.4760570526123047
0,orb,1941.0,45.0,0.4547278881072998
0,orb,1934.0,50.0,0.5306639671325684
0,orb,1934.0,29.0,0.4869039058685303
0,orb,2000.0,49.0,0.5193741321563721
0,orb,2000.0,41.0,0.4816699028015137
0,orb,2000.0,18.0,0.4511899948120117
0,orb,2000.0,46.0,0.7319169044494629
0,orb,2000.0,44.0,0.8914339542388916
0,orb,2000.0,24.0,0.7819380760192871
0,orb,2000.0,9.0,0.7322440147399902
0,orb,2000.0,49.0,0.5130879878997803
0,orb,2000.0,50.0,0.43126606941223145
0,orb,2000.0,45.0,0.4948840141296386
0,orb,2000.0,49.0,0.4667658805847168
0,orb,2000.0,45.0,0.5390179157257079
0,orb,2000.0,46.0,0.399482011795044
0,orb,2000.0,48.0,0.5554821491241455
0,orb,2000.0,12.0,0.5511040687561035
0,orb,2000.0,37.0,0.6142959594726562
0,orb,2000.0,46.0,0.6787259578704834
0,orb,2000.0,40.0,0.6745178699493408
0,orb,2000.0,43.0,0.552548885345459
0,orb,2000.0,47.0,0.3728148937225342
0,orb,2000.0,49.0,0.3793530464172363
0,orb,2000.0,10.0,0.4600229263305664
0,orb,2000.0,39.0,0.4246129989624024
0,orb,2000.0,48.0,0.3751509189605713
0,orb,2000.0,50.0,0.41350507736206055
0,orb,2000.0,38.0,0.3596370220184326
0,orb,2000.0,28.0,0.5810520648956299
0,orb,2000.0,45.0,0.462730884552002
0,orb,2000.0,43.0,0.5468349456787109
0,orb,2000.0,50.0,0.5392208099365234
0,orb,2000.0,18.0,0.5171630382537842
0,orb,2000.0,47.0,0.5103499889373779
0,orb,2000.0,42.0,0.4543058872222901
0,orb,2000.0,36.0,0.4962899684906006
0,orb,2000.0,27.0,0.4225189685821533
0,orb,2000.0,42.0,0.3235270977020264
0,orb,2000.0,27.0,0.3402040004730225
0,orb,1976.0,49.0,0.4976680278778076
0,orb,1975.0,36.0,0.6393270492553711
0,orb,1997.0,49.0,0.6303019523620605
0,orb,1999.0,13.0,0.6285951137542725
0,orb,1998.0,50.0,0.5101678371429443
0,orb,1998.0,27.0,0.4648549556732178
0,orb,1998.0,23.0,0.49847412109375
0,orb,1996.0,42.0,0.3540380001068115
0,orb,1993.0,47.0,0.350924015045166
0,orb,1989.0,22.0,0.2977018356323242
0,orb,1969.0,41.0,0.30099010467529297
0,orb,1969.0,48.0,0.3130490779876709
0,orb,1973.0,25.0,0.3604409694671631
0,orb,1974.0,26.0,0.28613805770874023
0,orb,1882.0,50.0,0.31901097297668457
0,orb,1899.0,34.0,0.36563992500305176
0,orb,1929.0,34.0,0.4192709922790527
0,orb,1907.0,17.0,0.4181869029998779
0,orb,1572.0,50.0,0.33307504653930664
0,orb,1572.0,31.0,0.3126211166381836
0,orb,1663.0,50.0,0.3823950290679932
0,orb,1647.0,34.0,0.2966439723968506
0,orb,1604.0,50.0,0.3522310256958008
0,orb,1597.0,20.0,0.21494102478027344
0,orb,1435.0,32.0,0.242664098739624
0,orb,1467.0,50.0,0.20586514472961426
0,orb,1446.0,37.0,0.23226094245910645
0,orb,1390.0,38.0,0.26611995697021484
0,orb,1381.0,50.0,0.2877390384674072
0,orb,1423.0,22.0,0.2290890216827393
0,orb,1696.0,47.0,0.2935030460357666
0,orb,1662.0,38.0,0.235731840133667
0,orb,1529.0,44.0,0.23189592361450195
0,orb,1534.0,50.0,0.288424015045166
0,orb,1529.0,50.0,0.2978861331939697
0,orb,1531.0,50.0,0.3004038333892822
0,orb,1530.0,29.0,0.28257107734680176
0,orb,1187.0,50.0,0.2078828811645508
0,orb,1187.0,50.0,0.24703001976013186
0,orb,1182.0,39.0,0.21112322807312006
0,orb,1257.0,39.0,0.26543307304382324
0,orb,1259.0,50.0,0.26664090156555176
0,orb,1262.0,50.0,0.27068114280700684
0,orb,1271.0,50.0,0.18988299369812006
0,orb,1273.0,30.0,0.1684560775756836
0,orb,1045.0,50.0,0.1564638614654541
0,orb,1074.0,41.0,0.1501600742340088
0,orb,1044.0,50.0,0.1601240634918213
0,orb,1132.0,50.0,0.17108607292175293
0,orb,1138.0,50.0,0.2093749046325684
0,orb,1138.0,50.0,0.21951603889465326
0,orb,1139.0,35.0,0.22484493255615234
0,orb,1044.0,24.0,0.16789793968200686
0,orb,1274.0,50.0,0.23097491264343264
0,orb,1274.0,37.0,0.21531295776367188
0,orb,1254.0,50.0,0.16688895225524902
0,orb,1213.0,50.0,0.20667695999145508
0,orb,1213.0,50.0,0.19501495361328125
0,orb,1212.0,37.0,0.20055794715881348
0,orb,1369.0,50.0,0.2505221366882324
0,orb,1369.0,35.0,0.23451590538024905
0,orb,1275.0,50.0,0.247485876083374
0,orb,1267.0,24.0,0.26228690147399897
0,orb,1092.0,50.0,0.23960018157958984
0,orb,1092.0,49.0,0.2481989860534668
0,orb,1096.0,50.0,0.23395299911499026
0,orb,1096.0,36.0,0.16247105598449707
0,orb,1193.0,41.0,0.1572408676147461
0,orb,1127.0,50.0,0.2655739784240723
0,orb,1168.0,50.0,0.1875619888305664
0,orb,1153.0,30.0,0.16645097732543945
0,orb,1032.0,50.0,0.15859508514404294
0,orb,1037.0,50.0,0.1324939727783203
0,orb,1037.0,50.0,0.16762900352478027
0,orb,1037.0,32.0,0.14928293228149414
0,orb,1035.0,45.0,0.14578580856323242
0,orb,1004.0,50.0,0.14240598678588867
0,orb,1026.0,50.0,0.1385340690612793
0,orb,1030.0,50.0,0.1866998672485352
0,orb,1001.0,50.0,0.1938798427581787
0,orb,976.0,29.0,0.12410283088684082
0,orb,749.0,50.0,0.08424997329711914
0,orb,769.0,50.0,0.13152408599853516
0,orb,768.0,50.0,0.16283702850341794
0,orb,768.0,35.0,0.09636497497558594
0,orb,723.0,39.0,0.1157829761505127
0,orb,726.0,50.0,0.12951302528381348
0,orb,699.0,50.0,0.15653705596923828
0,orb,700.0,50.0,0.097930908203125
0,orb,703.0,31.0,0.1151580810546875
0,orb,1006.0,50.0,0.1386411190032959
0,orb,990.0,50.0,0.1279151439666748
0,orb,986.0,50.0,0.1238858699798584
0,orb,984.0,35.0,0.12192678451538085
0,orb,858.0,50.0,0.08380007743835449
0,orb,838.0,50.0,0.16463398933410645
0,orb,814.0,50.0,0.16854190826416016
0,orb,807.0,36.0,0.1516251564025879
0,orb,642.0,50.0,0.18976593017578125
0,orb,644.0,27.0,0.15715789794921875
0,orb,773.0,50.0,0.17433619499206546
0,orb,772.0,25.0,0.20546793937683105
0,orb,936.0,50.0,0.19665217399597168
0,orb,946.0,50.0,0.17617297172546387
0,orb,946.0,36.0,0.16230010986328125
0,orb,819.0,50.0,0.16757607460021973
0,orb,819.0,39.0,0.16366195678710938
0,orb,796.0,50.0,0.1766679286956787
0,orb,763.0,50.0,0.15498089790344238
0,orb,773.0,50.0,0.1032400131225586
0,orb,774.0,29.0,0.12039613723754886
0,orb,811.0,50.0,0.11961603164672853
0,orb,811.0,35.0,0.11395907402038576
0,orb,801.0,50.0,0.10948586463928224
0,orb,793.0,50.0,0.13389301300048828
0,orb,792.0,50.0,0.10567593574523926
0,orb,792.0,40.0,0.17785310745239258
0,orb,835.0,50.0,0.13650298118591309
0,orb,854.0,50.0,0.10386109352111816
0,orb,843.0,50.0,0.10889196395874023
0,orb,843.0,50.0,0.11584997177124025
0,orb,843.0,42.0,0.11592888832092285
0,orb,717.0,50.0,0.12522196769714355
0,orb,735.0,50.0,0.09304308891296388
0,orb,734.0,33.0,0.10745692253112793
0,orb,637.0,50.0,0.13944697380065918
0,orb,646.0,50.0,0.09482717514038086
0,orb,658.0,50.0,0.1256411075592041
0,orb,663.0,50.0,0.10497498512268066
0,orb,627.0,39.0,0.11349606513977052
0,orb,742.0,50.0,0.12145304679870605
0,orb,771.0,50.0,0.10970807075500487
0,orb,775.0,50.0,0.12434887886047365
0,orb,771.0,50.0,0.11811399459838867
0,orb,773.0,31.0,0.12835288047790527
0,orb,631.0,50.0,0.11478710174560547
0,orb,631.0,50.0,0.09081411361694336
0,orb,624.0,41.0,0.10940718650817872
0,orb,597.0,50.0,0.1410958766937256
0,orb,598.0,50.0,0.14548182487487793
0,orb,596.0,50.0,0.08305501937866211
0,orb,593.0,37.0,0.10440897941589357
0,orb,665.0,50.0,0.10534000396728516
0,orb,654.0,50.0,0.09382390975952147
0,orb,649.0,50.0,0.1010589599609375
0,orb,648.0,35.0,0.10085892677307128
0,orb,732.0,50.0,0.09210515022277832
0,orb,732.0,28.0,0.091231107711792
0,orb,766.0,50.0,0.09168195724487303
0,orb,766.0,31.0,0.0891730785369873
0,orb,821.0,50.0,0.13320112228393555
0,orb,839.0,50.0,0.12688899040222168
0,orb,853.0,50.0,0.1170949935913086
0,orb,857.0,39.0,0.16690683364868164
0,orb,817.0,50.0,0.1513369083404541
0,orb,802.0,50.0,0.12977194786071775
0,orb,808.0,39.0,0.1938178539276123
0,orb,780.0,50.0,0.1966240406036377
0,orb,781.0,50.0,0.26511096954345703
0,orb,781.0,28.0,0.2227919101715088
0,orb,782.0,50.0,0.17183780670166016
0,orb,782.0,30.0,0.17289400100708008
0,orb,897.0,50.0,0.21078205108642573
0,orb,895.0,34.0,0.2000870704650879
0,orb,981.0,50.0,0.2574570178985596
0,orb,982.0,50.0,0.19833087921142573
0,orb,982.0,39.0,0.18514180183410645
0,orb,1009.0,50.0,0.2101881504058838
0,orb,1008.0,50.0,0.2007920742034912
0,orb,1008.0,50.0,0.17027997970581055
0,orb,1008.0,41.0,0.19083905220031736
0,orb,984.0,50.0,0.1902909278869629
0,orb,1019.0,50.0,0.1978130340576172
0,orb,1021.0,31.0,0.29523611068725586
0,orb,1055.0,50.0,0.2169041633605957
0,orb,1052.0,41.0,0.2425501346588135
0,orb,1017.0,50.0,0.19521594047546387
0,orb,1002.0,36.0,0.21703290939331046
0,orb,1014.0,50.0,0.17712187767028809
0,orb,1011.0,50.0,0.15860700607299805
0,orb,1010.0,50.0,0.12610101699829102
0,orb,1011.0,35.0,0.17039895057678225
0,orb,1024.0,50.0,0.1248459815979004
0,orb,1027.0,50.0,0.1610729694366455
0,orb,1030.0,22.0,0.11643695831298828
0,orb,820.0,50.0,0.13955402374267578
0,orb,820.0,50.0,0.13228297233581546
0,orb,820.0,37.0,0.12705111503601074
0,orb,800.0,50.0,0.137037992477417
0,orb,838.0,50.0,0.11162590980529784
0,orb,827.0,50.0,0.1602611541748047
0,orb,823.0,34.0,0.20310711860656736
0,orb,898.0,50.0,0.2255268096923828
0,orb,894.0,35.0,0.2272050380706787
0,orb,851.0,25.0,0.22360587120056152
0,orb,958.0,50.0,0.19002890586853027
0,orb,951.0,31.0,0.1886758804321289
0,orb,894.0,50.0,0.2161390781402588
0,orb,917.0,37.0,0.1701180934906006
0,orb,866.0,50.0,0.2326390743255615
0,orb,868.0,50.0,0.1952371597290039
0,orb,868.0,40.0,0.1478559970855713
0,orb,973.0,50.0,0.11699700355529785
0,orb,964.0,50.0,0.1647040843963623
0,orb,969.0,50.0,0.1516730785369873
0,orb,969.0,35.0,0.1422581672668457
0,orb,1063.0,50.0,0.1127920150756836
0,orb,1066.0,50.0,0.17514610290527344
0,orb,1066.0,50.0,0.15140795707702634
0,orb,1066.0,27.0,0.17281293869018555
0,orb,1044.0,50.0,0.1739790439605713
0,orb,1018.0,50.0,0.14017105102539062
0,orb,1023.0,50.0,0.16835403442382812
0,orb,1020.0,30.0,0.18175411224365234
0,orb,1038.0,50.0,0.15424299240112305
0,orb,1035.0,34.0,0.2025399208068848
0,orb,1040.0,50.0,0.12911391258239746
0,orb,1033.0,26.0,0.18921113014221191
0,orb,1069.0,50.0,0.17063498497009275
0,orb,1080.0,50.0,0.1454029083251953
0,orb,1079.0,32.0,0.16100502014160156
0,orb,1007.0,50.0,0.14078617095947266
0,orb,1025.0,50.0,0.1992371082305908
0,orb,1028.0,36.0,0.17283201217651367
0,orb,1038.0,50.0,0.16355109214782715
0,orb,1043.0,50.0,0.1448800563812256
0,orb,1042.0,50.0,0.15894579887390134
0,orb,1042.0,25.0,0.1264631748199463
0,orb,932.0,50.0,0.12724995613098145
0,orb,932.0,36.0,0.139146089553833
0,orb,961.0,50.0,0.16283512115478516
0,orb,944.0,50.0,0.14645814895629886
0,orb,953.0,50.0,0.1228630542755127
0,orb,949.0,50.0,0.12594294548034668
0,orb,953.0,36.0,0.11733484268188475
0,orb,843.0,37.0,0.13908100128173828
0,orb,951.0,39.0,0.1501939296722412
0,orb,999.0,50.0,0.13887405395507812
0,orb,983.0,50.0,0.15199685096740725
0,orb,1058.0,50.0,0.12968707084655762
0,orb,1055.0,40.0,0.151292085647583
0,orb,1071.0,50.0,0.12426590919494628
0,orb,1049.0,50.0,0.14942383766174314
0,orb,1058.0,38.0,0.14082598686218262
0,orb,1014.0,50.0,0.14441514015197754
0,orb,1019.0,50.0,0.13978195190429688
0,orb,1019.0,50.0,0.18653297424316406
0,orb,1056.0,27.0,0.1754610538482666
0,orb,1047.0,32.0,0.17618107795715332
0,orb,1081.0,50.0,0.15253090858459473
0,orb,1080.0,50.0,0.14346790313720706
0,orb,1080.0,34.0,0.13570785522460938
0,orb,1034.0,50.0,0.16363096237182614
0,orb,1047.0,50.0,0.1359241008758545
0,orb,1046.0,50.0,0.196915864944458
0,orb,1051.0,50.0,0.13194012641906738
0,orb,1050.0,40.0,0.14239001274108887
0,orb,1049.0,30.0,0.14323115348815918
0,orb,1113.0,50.0,0.15426301956176758
0,orb,1113.0,35.0,0.12613701820373535
0,orb,1092.0,50.0,0.19280481338500974
0,orb,1108.0,50.0,0.1579880714416504
0,orb,1082.0,50.0,0.1369190216064453
0,orb,1083.0,40.0,0.17266392707824707
0,orb,886.0,50.0,0.1153550148010254
0,orb,883.0,35.0,0.11802101135253905
0,orb,922.0,50.0,0.14182686805725098
0,orb,932.0,50.0,0.11641788482666016
0,orb,934.0,36.0,0.12671113014221191
0,orb,981.0,50.0,0.1516110897064209
0,orb,979.0,38.0,0.13608598709106445
0,orb,876.0,50.0,0.10175204277038574
0,orb,897.0,46.0,0.1374659538269043
0,orb,1016.0,50.0,0.13585281372070312
0,orb,1012.0,50.0,0.17781901359558105
0,orb,1011.0,50.0,0.1532440185546875
0,orb,1011.0,44.0,0.11066412925720216
0,orb,953.0,50.0,0.13628005981445312
0,orb,965.0,36.0,0.16916680335998535
0,orb,962.0,50.0,0.1559128761291504
0,orb,969.0,50.0,0.1335928440093994
0,orb,975.0,50.0,0.1266031265258789
0,orb,975.0,43.0,0.11096477508544922
0,orb,972.0,50.0,0.14033913612365725
0,orb,971.0,50.0,0.17021799087524414
0,orb,967.0,38.0,0.15051794052124026
0,orb,979.0,50.0,0.1174330711364746
0,orb,979.0,50.0,0.12868809700012207
0,orb,979.0,35.0,0.16424298286437988
0,orb,811.0,50.0,0.13849306106567386
0,orb,814.0,34.0,0.11150789260864258
0,orb,1003.0,50.0,0.14502811431884766
0,orb,1001.0,50.0,0.13147616386413574
0,orb,1001.0,34.0,0.12735486030578613
0,orb,836.0,38.0,0.12458109855651855
0,orb,898.0,50.0,0.11104822158813477
0,orb,891.0,50.0,0.09966206550598143
0,orb,894.0,50.0,0.12834596633911133
0,orb,893.0,50.0,0.16035699844360352
0,orb,893.0,37.0,0.14546680450439453
0,orb,921.0,50.0,0.2387380599975586
0,orb,884.0,37.0,0.2020421028137207
0,orb,946.0,50.0,0.18981480598449707
0,orb,955.0,50.0,0.16385197639465332
0,orb,955.0,50.0,0.2112910747528076
0,orb,955.0,42.0,0.19214200973510745
0,orb,997.0,35.0,0.19167399406433105
0,orb,1021.0,50.0,0.1852679252624512
0,orb,1041.0,50.0,0.18572998046875
0,orb,1040.0,50.0,0.21477198600769049
0,orb,1041.0,50.0,0.21485686302185056
0,orb,1041.0,36.0,0.17430901527404785
0,orb,1041.0,50.0,0.17753219604492188
0,orb,1030.0,50.0,0.17019104957580564
0,orb,1032.0,50.0,0.1427760124206543
0,orb,1029.0,50.0,0.15159106254577634
0,orb,1033.0,40.0,0.17220711708068848
0,orb,961.0,44.0,0.1481928825378418
0,orb,1088.0,50.0,0.2861330509185791
0,orb,1091.0,50.0,0.17915105819702148
0,orb,1088.0,50.0,0.16300678253173828
0,orb,1088.0,50.0,0.2050800323486328
0,orb,1088.0,35.0,0.19263911247253407
0,orb,1118.0,34.0,0.2016160488128662
0,orb,1132.0,50.0,0.2138400077819824
0,orb,1143.0,50.0,0.1684889793395996
0,orb,1142.0,50.0,0.2290799617767334
0,orb,1100.0,50.0,0.2097311019897461
0,orb,1114.0,36.0,0.17845606803894046
0,orb,1207.0,50.0,0.2424209117889405
0,orb,1201.0,38.0,0.22016191482543945
0,orb,1213.0,50.0,0.1870419979095459
0,orb,1224.0,33.0,0.19275903701782227
0,orb,1218.0,50.0,0.16069889068603516
0,orb,1205.0,50.0,0.2010951042175293
0,orb,1204.0,50.0,0.1888978481292725
0,orb,1205.0,41.0,0.1602919101715088
0,orb,1238.0,50.0,0.1655101776123047
0,orb,1240.0,50.0,0.19349193572998047
0,orb,1240.0,42.0,0.1755831241607666
0,orb,1217.0,50.0,0.2138669490814209
0,orb,1215.0,50.0,0.2366561889648437
0,orb,1196.0,50.0,0.14191198348999026
0,orb,1212.0,30.0,0.19411301612854004
0,orb,1116.0,50.0,0.1532299518585205
0,orb,1138.0,50.0,0.18909478187561035
0,orb,1136.0,38.0,0.1557469367980957
0,orb,1068.0,50.0,0.14848804473876953
0,orb,1068.0,50.0,0.16901493072509766
0,orb,1085.0,38.0,0.12201499938964845
0,orb,997.0,50.0,0.16155791282653809
0,orb,1001.0,31.0,0.11191415786743164
0,orb,610.0,37.0,0.10021114349365234
0,orb,758.0,50.0,0.12454891204833984
0,orb,767.0,50.0,0.14956283569335938
0,orb,769.0,50.0,0.1135268211364746
0,orb,769.0,37.0,0.17085695266723633
0,orb,901.0,32.0,0.15072202682495114
0,orb,1190.0,50.0,0.18550896644592285
0,orb,1185.0,50.0,0.1676311492919922
0,orb,1186.0,50.0,0.1365058422088623
0,orb,1186.0,31.0,0.16008806228637695
0,orb,1176.0,50.0,0.16702890396118164
0,orb,1180.0,50.0,0.2030510902404785
0,orb,1177.0,38.0,0.17600393295288086
0,orb,1167.0,32.0,0.20240306854248047
0,orb,1210.0,50.0,0.16912388801574707
0,orb,1211.0,50.0,0.1423039436340332
0,orb,1212.0,33.0,0.17608880996704102
0,orb,1265.0,45.0,0.17606091499328613
0,orb,1339.0,50.0,0.2507009506225586
0,orb,1317.0,50.0,0.1813538074493408
0,orb,1319.0,50.0,0.1707320213317871
0,orb,1318.0,36.0,0.1938490867614746
0,orb,1338.0,50.0,0.22221708297729487
0,orb,1351.0,50.0,0.2377068996429444
0,orb,1351.0,32.0,0.19980692863464355
0,orb,1368.0,50.0,0.2317919731140137
0,orb,1385.0,50.0,0.1830909252166748
0,orb,1386.0,38.0,0.2184011936187744
0,orb,1443.0,35.0,0.2040419578552246
0,orb,1105.0,50.0,0.1313788890838623
0,orb,1127.0,50.0,0.2202751636505127
0,orb,1097.0,38.0,0.20245599746704104
0,orb,1031.0,50.0,0.18204212188720706
0,orb,1028.0,50.0,0.12310910224914552
0,orb,1028.0,50.0,0.1641368865966797
0,orb,1028.0,39.0,0.15431690216064453
0,orb,915.0,50.0,0.19031000137329104
0,orb,908.0,37.0,0.13384008407592773
0,orb,1034.0,31.0,0.23532986640930176
0,orb,1691.0,50.0,0.2678370475769043
0,orb,1691.0,36.0,0.24176692962646484
0,orb,1677.0,50.0,0.2931249141693115
0,orb,1676.0,50.0,0.3551568984985352
0,orb,1686.0,36.0,0.3843297958374024
0,orb,1710.0,50.0,0.4631750583648682
0,orb,1722.0,50.0,0.4342031478881836
0,orb,1719.0,37.0,0.4099578857421875
0,orb,1618.0,37.0,0.2924239635467529
0,orb,1190.0,50.0,0.2434949874877929
0,orb,1189.0,32.0,0.2189350128173828
0,orb,1048.0,50.0,0.2406868934631348
0,orb,1062.0,50.0,0.14220499992370605
0,orb,1060.0,50.0,0.1385660171508789
0,orb,1062.0,50.0,0.11438298225402832
0,orb,1062.0,38.0,0.21882200241088867
0,orb,1382.0,25.0,0.2152650356292725
0,orb,1171.0,50.0,0.20225286483764648
0,orb,1171.0,50.0,0.21706891059875488
0,orb,1176.0,50.0,0.188079833984375
0,orb,1175.0,50.0,0.18054914474487305
0,orb,1173.0,40.0,0.15047907829284668
0,orb,1101.0,50.0,0.15627288818359375
0,orb,1091.0,42.0,0.1595900058746338
0,orb,966.0,16.0,0.1993210315704345
0,orb,1821.0,48.0,0.3348498344421387
0,orb,1821.0,50.0,0.3183250427246094
0,orb,1813.0,50.0,0.26781392097473145
0,orb,1812.0,27.0,0.2858610153198242
0,orb,1816.0,50.0,0.2577300071716309
0,orb,1815.0,50.0,0.2685110569000244
0,orb,1812.0,50.0,0.2786998748779297
0,orb,1812.0,50.0,0.3433001041412353
0,orb,1812.0,23.0,0.2540328502655029
0,orb,1845.0,40.0,0.30328893661499023
0,orb,1833.0,48.0,0.2851037979125977
0,orb,1833.0,40.0,0.28849101066589355
0,orb,1868.0,45.0,0.27867603302001953
0,orb,1871.0,50.0,0.2755320072174072
0,orb,1861.0,50.0,0.3632068634033203
0,orb,1862.0,40.0,0.27457618713378906
0,orb,1875.0,35.0,0.3350350856781006
0,orb,1876.0,19.0,0.31142401695251465
0,orb,1826.0,50.0,0.27217793464660645
0,orb,1826.0,35.0,0.30046916007995605
0,orb,1856.0,48.0,0.2593469619750977
0,orb,1859.0,50.0,0.2999379634857178
0,orb,1865.0,50.0,0.2817249298095703
0,orb,1864.0,49.0,0.3143630027770996
0,orb,1827.0,21.0,0.2976968288421631
0,orb,1719.0,32.0,0.29991888999938965
0,orb,1625.0,50.0,0.3615531921386719
0,orb,1636.0,35.0,0.3624799251556397
0,orb,1366.0,50.0,0.3247840404510498
0,orb,1366.0,50.0,0.2654678821563721
0,orb,1366.0,37.0,0.2420151233673096
0,orb,1194.0,50.0,0.2431690692901612
0,orb,1190.0,35.0,0.2620391845703125
0,orb,1300.0,50.0,0.2577080726623535
0,orb,1300.0,35.0,0.2765769958496094
0,orb,1298.0,50.0,0.16529083251953125
0,orb,1335.0,50.0,0.2178602218627929
0,orb,1331.0,50.0,0.19454503059387207
0,orb,1322.0,36.0,0.13251495361328125
0,orb,731.0,50.0,0.10697793960571288
0,orb,734.0,42.0,0.13302087783813474
0,orb,664.0,50.0,0.14316511154174805
0,orb,699.0,50.0,0.12987613677978516
0,orb,681.0,34.0,0.11295104026794435
0,orb,584.0,50.0,0.0759270191192627
0,orb,611.0,27.0,0.1755850315093994
0,orb,863.0,50.0,0.11610889434814453
0,orb,853.0,50.0,0.1837141513824463
0,orb,855.0,33.0,0.14913606643676758
0,orb,857.0,50.0,0.12156200408935547
0,orb,864.0,50.0,0.18384718894958496
0,orb,867.0,50.0,0.15949702262878418
0,orb,858.0,50.0,0.11436986923217772
0,orb,860.0,22.0,0.1919920444488525
0,orb,829.0,21.0,0.13030099868774414
0,orb,878.0,50.0,0.15240001678466794
0,orb,878.0,50.0,0.09761595726013184
0,orb,878.0,34.0,0.16755199432373047
0,orb,1008.0,50.0,0.12999796867370605
0,orb,1007.0,50.0,0.14239788055419922
0,orb,1004.0,35.0,0.23035192489624026
0,orb,1008.0,50.0,0.1373438835144043
0,orb,1015.0,30.0,0.12826991081237793
0,orb,1182.0,50.0,0.16001081466674805
0,orb,1185.0,32.0,0.19008588790893555
0,orb,1442.0,50.0,0.190953016281128
0,orb,1417.0,50.0,0.2111680507659912
0,orb,1423.0,41.0,0.23956894874572754
0,orb,1437.0,50.0,0.2472488880157471
0,orb,1437.0,37.0,0.20940208435058594
0,orb,1402.0,50.0,0.17571806907653809
0,orb,1401.0,50.0,0.18043279647827148
0,orb,1402.0,50.0,0.23308300971984866
0,orb,1391.0,50.0,0.1706981658935547
0,orb,1436.0,30.0,0.1876530647277832
0,orb,1141.0,50.0,0.1620500087738037
0,orb,1150.0,50.0,0.17983508110046387
0,orb,1150.0,50.0,0.18827295303344727
0,orb,1150.0,33.0,0.1519770622253418
0,orb,1114.0,50.0,0.16869020462036133
0,orb,1120.0,50.0,0.18151497840881348
0,orb,1116.0,33.0,0.17081689834594727
0,orb,1233.0,50.0,0.18020987510681152
0,orb,1239.0,28.0,0.2617378234863281
0,orb,1795.0,50.0,0.2890079021453857
0,orb,1790.0,50.0,0.30132508277893066
0,orb,1790.0,50.0,0.2877750396728516
0,orb,1791.0,28.0,0.3204948902130127
0,orb,1866.0,50.0,0.3035759925842285
0,orb,1860.0,28.0,0.2759039402008057
0,orb,1890.0,50.0,0.5248980522155762
0,orb,1886.0,9.0,0.3761157989501953
0,orb,2000.0,20.0,0.47268199920654297
0,orb,2000.0,43.0,0.5889840126037598
0,orb,2000.0,44.0,0.5190911293029785
0,orb,2000.0,33.0,0.5399329662322998
0,orb,2000.0,38.0,0.6127488613128662
0,orb,2000.0,50.0,0.43960094451904297
0,orb,2000.0,10.0,0.3664648532867432
0,orb,2000.0,37.0,0.3180019855499268
0,orb,2000.0,33.0,0.3169620037078857
0,orb,2000.0,27.0,0.34067702293396
0,orb,2000.0,49.0,0.3999381065368652
0,orb,2000.0,47.0,0.3611750602722168
0,orb,2000.0,44.0,0.3383328914642334
0,orb,2000.0,40.0,0.4396560192108154
0,orb,2000.0,40.0,0.5429241657257079
0,orb,2000.0,21.0,0.4993429183959961
0,orb,2000.0,50.0,0.5192570686340332
0,orb,2000.0,50.0,0.5812070369720459
0,orb,2000.0,42.0,0.4975311756134033
0,orb,2000.0,14.0,0.4441118240356445
0,orb,1719.0,35.0,0.2881479263305664
0,orb,1841.0,50.0,0.374852180480957
0,orb,1847.0,27.0,0.29906702041625977
0,orb,1856.0,24.0,0.3634200096130371
0,orb,1880.0,49.0,0.39197206497192383
0,orb,1889.0,42.0,0.3138279914855957
0,orb,1885.0,15.0,0.2899508476257324
0,orb,1470.0,50.0,0.281527042388916
0,orb,1471.0,25.0,0.2630031108856201
0,orb,1123.0,50.0,0.2181401252746582
0,orb,1116.0,50.0,0.2571320533752441
0,orb,1122.0,20.0,0.26505088806152344
0,orb,1130.0,50.0,0.2955451011657715
0,orb,1130.0,42.0,0.3728640079498291
0,orb,1172.0,50.0,0.3539609909057617
0,orb,1162.0,34.0,0.26723504066467285
0,orb,1091.0,50.0,0.2687571048736572
0,orb,1091.0,27.0,0.18775701522827148
0,orb,1270.0,50.0,0.17255306243896484
0,orb,1270.0,29.0,0.24665093421936035
