,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,33,"1,7422910748","0,2063319683"
0,2000,2000,42,0,"0,211163044"
0,2000,2000,47,"1,7553516301","0,2363760471"
0,2000,2000,48,"1,8284565608","0,2288999557"
0,2000,2000,8,"22,4769449234","0,220359087"
0,2000,2000,35,"8,7074611497962E-05","0,2314579487"
0,2000,2000,42,0,"0,2793018818"
0,2000,2000,31,0,"0,2450649738"
0,2000,2000,28,0,"0,2632811069"
0,2000,2000,8,"28,9109368324","0,2601099014"
0,2000,2000,28,0,"0,2336859703"
0,2000,2000,30,0,"0,2592000961"
0,2000,2000,24,0,"0,251183033"
0,2000,2000,8,0,"0,2283711433"
0,2000,2000,40,0,"0,2362999916"
0,2000,2000,41,0,"0,278619051"
0,2000,2000,38,"0,0017935146","0,2559940815"
0,2000,2000,23,"3,33052415114183E-05","0,261590004"
0,2000,2000,8,0,"0,2337839603"
0,2000,2000,46,"1,68295467601103E-07","0,2111678123"
0,2000,2000,46,0,"0,2187790871"
0,2000,2000,44,0,"0,210682869"
0,2000,2000,48,0,"0,2084538937"
0,2000,2000,8,0,"0,2271091938"
0,2000,2000,29,"0,7538453464","0,2348871231"
0,2000,2000,30,"0,6103675842","0,2606949806"
0,2000,2000,26,"0,6286899342","0,2629539967"
0,2000,2000,17,0,"0,2604498863"
0,2000,2000,38,0,"0,2328710556"
0,2000,2000,39,"0,0002417931","0,2593641281"
0,2000,2000,36,0,"0,2612369061"
0,2000,2000,44,0,"0,2592480183"
0,2000,2000,8,0,"0,2576220036"
0,2000,2000,8,0,"0,2231359482"
0,2000,2000,17,"1,8441483634","0,2290799618"
0,2000,2000,12,0,"0,2238070965"
0,2000,2000,8,0,"0,2209670544"
0,2000,2000,8,"52,5518433707","0,2227909565"
0,2000,2000,47,"1,15596886837121E-07","0,2142159939"
0,2000,2000,49,0,"0,2109730244"
0,2000,2000,50,"1,43051147460938E-06","0,2105939388"
0,2000,2000,50,0,"0,2094881535"
0,2000,2000,8,"2,7590355873","0,2258660793"
0,2000,2000,29,0,"0,2102229595"
0,2000,2000,37,0,"0,2031719685"
0,2000,2000,32,"7,62939453125E-06","0,2151231766"
0,2000,2000,8,0,"0,2281041145"
0,2000,2000,45,"2,03450520833333E-06","0,2103669643"
0,2000,2000,38,0,"0,2111120224"
0,2000,2000,41,0,"0,210873127"
0,2000,2000,48,0,"0,2115981579"
0,2000,2000,8,"5,092250061","0,2267680168"
0,2000,2000,29,0,"0,2352569103"
0,2000,2000,8,0,"0,259139061"
0,2000,2000,8,"0,4229164124","0,2276160717"
0,2000,2000,8,"0,678334554","0,2232317924"
0,2000,2000,8,"1196,1983713423","0,2263479233"
0,2000,2000,32,0,"0,2152309418"
0,2000,2000,27,"8,392333984375E-05","0,2153811455"
0,2000,2000,31,"3,814697265625E-06","0,2149879932"
0,2000,2000,21,0,"0,219342947"
0,2000,2000,8,"0,6601543427","0,2236130238"
0,2000,2000,48,"1,0780666185462E-06","0,2096850872"
0,2000,2000,48,"4,05818858045213E-07","0,2122809887"
0,2000,2000,49,"2,79124190167683E-07","0,2093369961"
0,2000,2000,8,"2,2295695714","0,2211329937"
0,2000,2000,38,0,"0,2132349014"
0,2000,2000,32,0,"0,2075719833"
0,2000,2000,37,"0,000002861","0,2093710899"
0,2000,2000,35,"0,0006561279","0,2094180584"
0,2000,2000,8,0,"0,2227120399"
0,2000,2000,20,"1,0556441859","0,228290081"
0,2000,2000,12,0,"0,2286429405"
0,2000,2000,18,0,"0,2232439518"
0,2000,2000,8,0,"0,217651844"
0,2000,2000,50,"1,57075769761029E-06","0,2126150131"
0,2000,2000,50,0,"0,2096350193"
0,2000,2000,49,"9,5367431640625E-07","0,2094159126"
0,2000,2000,50,0,"0,2011959553"
0,2000,2000,22,0,"0,2353270054"
0,2000,2000,42,"0,000064684","0,2117331028"
0,2000,2000,36,0,"0,2065389156"
0,2000,2000,47,"1,9073486328125E-06","0,208837986"
0,2000,2000,48,"5,08626302083333E-06","0,2062580585"
0,2000,2000,8,"20,5996154785","0,2209479809"
0,2000,2000,29,0,"0,2284719944"
0,2000,2000,27,0,"0,2576391697"
0,2000,2000,34,0,"0,2414269447"
0,2000,2000,8,"6,1252199809","0,2444338799"
0,2000,2000,44,"6,81195940290179E-07","0,1995038986"
0,2000,2000,43,"1,27156575520833E-06","0,2026970387"
0,2000,2000,40,0,"0,201346159"
0,2000,2000,44,"0,0003421783","0,2037270069"
0,2000,2000,8,0,"0,2269129753"
0,2000,2000,49,0,"0,2342221737"
0,2000,2000,47,0,"0,2359600067"
0,2000,2000,42,0,"0,2041819096"
0,2000,2000,44,0,"0,2098100185"
0,2000,2000,8,"1,3346886635","0,2193589211"
0,2000,2000,36,"8,64664713541667E-05","0,2081649303"
0,2000,2000,29,0,"0,2194890976"
0,2000,2000,27,0,"0,2328310013"
0,2000,2000,30,0,"0,2093579769"
0,2000,2000,9,0,"0,2231740952"
0,2000,2000,28,0,"0,212594986"
0,2000,2000,20,0,"0,2159512043"
0,2000,2000,16,0,"0,2249379158"
0,2000,2000,18,0,"0,2162721157"
0,2000,2000,8,"11,4278793335","0,2234480381"
0,2000,2000,45,"0,000357799","0,2337729931"
0,2000,2000,45,0,"0,2547950745"
0,2000,2000,47,0,"0,2660610676"
0,2000,2000,41,0,"0,2609090805"
0,2000,2000,9,0,"0,2467548847"
0,2000,2000,28,0,"0,2056241035"
0,2000,2000,28,"5,2642822265625E-05","0,2132439613"
0,2000,2000,31,"6,35782877604167E-06","0,2068390846"
0,2000,2000,26,0,"0,2174408436"
0,2000,2000,8,"2,3915743147","0,2176258564"
0,2000,2000,48,0,"0,2100520134"
0,2000,2000,49,0,"0,2044670582"
0,2000,2000,48,0,"0,2082500458"
0,2000,2000,49,"2,54313151041667E-07","0,2079930305"
0,2000,2000,8,0,"0,2199590206"
0,2000,2000,44,0,"0,2106239796"
0,2000,2000,49,"2,27065313430059E-07","0,2068059444"
0,2000,2000,47,"7,98425009084302E-07","0,212143898"
0,2000,2000,49,"0,000001027","0,2067620754"
0,2000,2000,8,0,"0,2191438675"
0,2000,2000,44,"2,34750600961538E-06","0,2083089352"
0,2000,2000,45,"2,39780970982143E-06","0,2071998119"
0,2000,2000,42,"1,9073486328125E-06","0,2110128403"
0,2000,2000,45,0,"0,2059128284"
0,2000,2000,12,"3,0815706253","0,226858139"
0,2000,2000,45,0,"0,2096161842"
0,2000,2000,43,0,"0,2086141109"
0,2000,2000,45,"2,72478376116071E-07","0,2106711864"
0,2000,2000,49,0,"0,2067470551"
0,2000,2000,10,0,"0,2257540226"
0,2000,2000,46,"1,52587890625E-06","0,2090709209"
0,2000,2000,50,"4,18686285251524E-07","0,2187309265"
0,2000,2000,48,0,"0,2147910595"
0,2000,2000,8,0,"0,2222499847"
0,2000,2000,38,0,"0,2326920033"
0,2000,2000,34,0,"0,2559418678"
0,2000,2000,36,"1,9325904846","0,2485220432"
0,2000,2000,8,"221,9911865234","0,2489209175"
0,2000,2000,37,"0,001554807","0,2267780304"
0,2000,2000,38,0,"0,2466769218"
0,2000,2000,46,0,"0,2545030117"
0,2000,2000,38,0,"0,2505838871"
0,2000,2000,8,"16,2095415592","0,2522830963"
0,2000,2000,33,0,"0,2058558464"
0,2000,2000,38,0,"0,2051589489"
0,2000,2000,38,"5,62667846679688E-05","0,2077269554"
0,2000,2000,46,"0,0002339681","0,1991899014"
0,2000,2000,8,"2,9375553131","0,2186901569"
0,2000,2000,46,"3,17891438802083E-07","0,2098181248"
0,2000,2000,41,"9,5367431640625E-06","0,2077851295"
0,2000,2000,41,"1,1444091796875E-05","0,2028341293"
0,2000,2000,40,0,"0,2120218277"
0,2000,2000,8,"129,6975827217","0,2183489799"
0,2000,2000,31,0,"0,2078619003"
0,2000,2000,31,0,"0,2070159912"
0,2000,2000,25,"5,24520874023438E-06","0,2168860435"
0,2000,2000,35,"0,000005722","0,2085368633"
0,2000,2000,8,"2,4948669434","0,2284958363"
0,2000,2000,19,"0,000043869","0,2152979374"
0,2000,2000,39,"0,0003128052","0,2087130547"
0,2000,2000,30,"0,7108239141","0,2275848389"
0,2000,2000,25,"0,7199701162","0,2550568581"
0,2000,2000,8,"1,0061969757","0,2213377953"
0,2000,2000,27,0,"0,2101900578"
0,2000,2000,8,"0,1918760935","0,228664875"
0,2000,2000,21,0,"0,2305920124"
0,2000,2000,8,"2,2839711507","0,2225489616"
0,2000,2000,7,"2,2839711507","0,2159769535"
0,2000,2000,47,"6,35782877604167E-06","0,2104420662"
0,2000,2000,49,"1,62327543218085E-06","0,20667696"
0,2000,2000,50,0,"0,2042880058"
0,2000,2000,50,0,"0,2116360664"
0,2000,2000,20,0,"0,2202630043"
0,2000,2000,35,"0,0001026789","0,2074849606"
0,2000,2000,33,"6,866455078125E-06","0,2072191238"
0,2000,2000,44,"4,23855251736111E-07","0,2077538967"
0,2000,2000,44,0,"0,2071199417"
0,2000,2000,8,"5,4639650981","0,2183568478"
0,2000,2000,48,"1,80138481987847E-06","0,2143130302"
0,2000,2000,49,0,"0,2090909481"
0,2000,2000,50,0,"0,2067518234"
0,2000,2000,8,"14,0790078299","0,2245118618"
0,2000,2000,36,"2,47955322265625E-05","0,2129249573"
0,2000,2000,25,"0,0001733303","0,2161128521"
0,2000,2000,24,0,"0,2156829834"
0,2000,2000,34,0,"0,2144238949"
0,2000,2000,8,0,"0,2184789181"
0,2000,2000,42,0,"0,1999619007"
