,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,155,155,13,"15,1313972473","0,2231469154"
0,99,99,13,0,"0,2183170319"
0,103,103,15,"1,53515625","0,2252209187"
0,102,102,12,"2,7850049337","0,2132060528"
0,87,87,5,"2,7850049337","0,1875469685"
0,37,37,9,"0,0101233588","0,1961300373"
0,32,32,9,"5,9048690796","0,1947131157"
0,33,33,8,"0,9187965393","0,1939530373"
0,35,35,9,"0,5328707014","0,1902980804"
0,33,33,9,"0,1821502686","0,1920678616"
0,30,30,7,"3,5345230103","0,1865859032"
0,43,43,7,"0,4897003174","0,1888270378"
0,38,38,8,"0,62048769","0,1971750259"
0,41,41,7,"0,62048769","0,182518959"
0,47,47,5,"0,62048769","0,182598114"
0,51,51,8,"1,095488957","0,2008159161"
0,57,57,9,"0,8221664429","0,2010798454"
0,60,60,10,"0,1343307495","0,1973330975"
0,61,61,10,"0,5687000751","0,2025110722"
0,58,58,9,0,"0,2019870281"
0,74,74,11,"0,1311505636","0,2058768272"
0,81,81,11,"0,9552986622","0,2105240822"
0,89,89,13,0,"0,2075738907"
0,89,89,10,"5,4848608971","0,2069280148"
0,102,102,12,"3,404655838","0,2073750496"
0,90,90,11,0,"0,2146689892"
0,95,95,11,"0,0051727295","0,2079229355"
0,91,91,9,"0,3923309871","0,2009949684"
0,99,99,8,0,"0,2080769539"
0,116,116,10,"2,0959498088","0,2099199295"
0,106,106,12,"0,6642525196","0,2154610157"
0,123,123,12,"2,3585309982","0,2096860409"
0,114,114,10,"0,1920831203","0,2100701332"
0,91,91,11,"10,1908998489","0,1951780319"
0,73,73,11,"0,2754282518","0,1978621483"
0,58,58,12,"3,0423134963","0,2052271366"
0,67,67,11,"2,5933567394","0,2024331093"
0,72,72,8,"12,2895174026","0,192658186"
0,44,44,10,"0,1807289124","0,1955840588"
0,57,57,8,"0,1607986093","0,1963310242"
0,46,46,9,"0,3210059272","0,1916749477"
0,37,37,5,"0,3210059272","0,1872041225"
0,52,52,8,"49,4089450836","0,1919639111"
0,41,41,8,"0,2780570984","0,1969740391"
0,36,36,13,"0,647052002","0,2029910088"
0,49,49,8,"0,3728437424","0,1968820095"
0,50,50,12,"0,2950927734","0,1941761971"
0,50,50,7,"0,2950927734","0,1910300255"
0,50,50,10,"5,8543672562","0,1936969757"
0,52,52,11,"1,1363021851","0,1987700462"
0,56,56,11,"0,1116466522","0,1984319687"
0,57,57,10,"49,5686860766","0,1992180347"
0,51,51,10,"0,3544998169","0,1945950985"
0,57,57,11,"0,124533844","0,2037549019"
0,48,48,10,"11,2575107151","0,2043988705"
0,51,51,10,"0,7822341919","0,2019951344"
0,64,64,10,0,"0,1996510029"
0,85,85,12,"2,3582191467","0,2070150375"
0,88,88,11,"1,7715377808","0,2043850422"
0,93,93,12,0,"0,2130980492"
0,96,96,13,"1,9573287964","0,2238049507"
0,94,94,10,0,"0,1975831985"
0,93,93,12,"0,3475986057","0,2081880569"
0,105,105,11,0,"0,2079291344"
0,105,105,11,"0,8776647394","0,212957859"
0,107,107,13,"0,835887042","0,2238049507"
0,119,119,7,0,"0,2010290623"
0,88,88,9,"0,1268251207","0,2060849667"
0,72,72,11,"0,2111370087","0,2034831047"
0,78,78,11,0,"0,2102110386"
0,84,84,10,"0,3751190186","0,2011320591"
0,91,91,10,"4,0934818268","0,2044551373"
0,80,80,10,"7,0978012085","0,2033150196"
0,76,76,11,"1,3709864616","0,2062687874"
0,73,73,14,"1,1766374376","0,2205369473"
0,76,76,12,"0,7983917236","0,2059459686"
0,86,86,9,"0,5750986735","0,202080965"
0,68,68,10,"2,4918255276","0,2038609982"
0,79,79,11,"0,4487304688","0,2066390514"
0,91,91,13,0,"0,2179849148"
0,76,76,12,"0,2556050618","0,2052819729"
0,74,74,9,0,"0,1989309788"
0,51,51,12,"0,2136611938","0,2026400566"
0,58,58,10,"0,097543335","0,2139549255"
0,59,59,9,"9,3347996303","0,2073299885"
0,56,56,9,"0,0295130412","0,200150013"
0,54,54,8,"6,9692316055","0,1957061291"
0,61,61,12,"0,0722236633","0,1993248463"
0,57,57,11,0,"0,2099890709"
0,60,60,11,"2,8559544881","0,2034401894"
0,50,50,9,"5,0547697279","0,2053878307"
0,69,69,13,"0,6152971056","0,2244749069"
0,76,76,12,"0,5109850566","0,210999012"
0,74,74,13,"0,6788491469","0,2188990116"
0,83,83,13,"0,3498863807","0,2303090096"
0,72,72,9,0,"0,2041859627"
0,111,111,14,"1,434879303","0,2239909172"
0,120,120,11,"0,7766621908","0,2134549618"
0,121,121,13,"2,262518141","0,2246711254"
0,141,141,13,"936,9401168823","0,2212779522"
0,175,175,14,"3,0357596657","0,2294340134"
0,195,195,14,0,"0,2306599617"
0,215,215,13,"3,0528208415","0,2317490578"
0,199,199,15,"3,523223877","0,2335419655"
0,199,199,11,0,"0,2193639278"
0,225,225,13,"1,5098342896","0,2434439659"
0,232,232,15,"0,7677975972","0,2298750877"
0,230,230,12,"2,1895209683","0,2206499577"
0,228,228,13,0,"0,2622079849"
0,159,159,13,0,"0,240363121"
0,152,152,14,"1,6740016937","0,2393870354"
0,135,135,13,"1,5167045593","0,2277290821"
0,152,152,13,"1,7851547241","0,2375819683"
0,143,143,10,"7,7843378067","0,2162349224"
0,99,99,12,"1,1917824745","0,2122468948"
0,100,100,12,0,"0,2090709209"
0,102,102,13,"0,1326878866","0,2214269638"
0,99,99,12,"3,4437917074","0,2080299854"
0,78,78,12,"0,4475777366","0,2116990089"
0,91,91,10,0,"0,2037069798"
0,81,81,11,0,"0,2148199081"
0,91,91,13,"0,5070934296","0,2208070755"
0,87,87,9,"10,8905540042","0,2053189278"
0,106,106,13,"0,7815617153","0,2284879684"
0,116,116,12,"1,0775947571","0,2107019424"
0,116,116,15,"0,7247265902","0,2253470421"
0,120,120,16,"0,28553445","0,2485251427"
0,147,147,13,"15,3819122314","0,234208107"
0,119,119,13,"0,9718365139","0,2608990669"
0,122,122,15,"0,9845542908","0,2315821648"
0,115,115,14,"1,2808303833","0,2509510517"
0,133,133,13,"0,809217453","0,2344679832"
0,120,120,11,"0,3693956648","0,2171177864"
0,157,157,14,"0,1085838318","0,2750511169"
0,174,174,12,"0,1417541504","0,2429301739"
0,183,183,13,"0,2178192139","0,2734441757"
0,171,171,13,0,"0,2551710606"
0,167,167,14,"3,922492981","0,2528538704"
0,163,163,15,"0,9539037184","0,242650032"
0,166,166,14,"0,9049430847","0,2654778957"
0,157,157,13,"0,3761479378","0,2427680492"
0,129,129,9,"25,4025242329","0,229544878"
0,59,59,9,"1,9474029541","0,2009420395"
0,72,72,10,"0,8623720805","0,2093679905"
0,50,50,8,"10,9292173386","0,205121994"
0,48,48,8,"0,2896156311","0,201089859"
0,49,49,2,"0,2896156311","0,196739912"
0,12,12,4,"0,2896156311","0,2013688087"
0,19,19,3,"0,2896156311","0,2122030258"
0,17,17,4,"0,2896156311","0,202037096"
0,14,14,2,"0,2896156311","0,2057490349"
0,19,19,3,"0,2896156311","0,2082259655"
0,16,16,1,"0,2896156311","0,219894886"
0,12,12,1,"0,2896156311","0,2035992146"
0,14,14,3,"0,2896156311","0,2021131516"
