,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,50,0,"0,2735178471"
0,2000,2000,49,0,"0,2934839725"
0,2000,2000,50,0,"0,280798912"
0,2000,2000,8,0,"0,2468328476"
0,2000,2000,49,"1,0368041992","0,2447021008"
0,2000,2000,50,0,"0,2611379623"
0,2000,2000,48,0,"0,2349939346"
0,2000,2000,8,"16,0660133362","0,2226469517"
0,2000,2000,37,"0,5323173769","0,2852261066"
0,2000,2000,38,0,"4,4843170643"
0,2000,2000,36,"0,4038022359","76,662553072"
0,2000,2000,38,0,"0,2516951561"
0,2000,2000,8,0,"0,2487440109"
0,2000,2000,32,0,"0,3511538506"
0,2000,2000,32,"0,0001358032","0,4462490082"
0,2000,2000,44,"1,04037198153409E-06","0,2612071037"
0,2000,2000,47,"1,24964220770474E-06","0,2571799755"
0,2000,2000,8,"5,8950448036","0,2452619076"
0,2000,2000,25,"0,5921857622","0,5655148029"
0,2000,2000,24,0,"0,3523199558"
0,2000,2000,36,0,"0,5042321682"
0,2000,2000,8,"21,4127807617","0,251655817"
0,2000,2000,50,0,"0,2460138798"
0,2000,2000,50,"1,1444091796875E-06","0,2696771622"
0,2000,2000,50,"3,2465508643617E-07","0,2674758434"
0,2000,2000,8,"2,3991241455","0,246186018"
0,2000,2000,31,0,"0,2765269279"
0,2000,2000,35,"0,8943980722","0,2549431324"
0,2000,2000,27,0,"0,2797989845"
0,2000,2000,28,0,"0,3422119617"
0,2000,2000,8,"9,1069726944","0,249145031"
0,2000,2000,38,"5,88553292410714E-06","0,3032138348"
0,2000,2000,35,"3,83781664299242E-05","0,2922430038"
0,2000,2000,31,0,"0,3745830059"
0,2000,2000,46,0,"0,2300138474"
0,2000,2000,8,"6,0045089722","0,223389864"
0,2000,2000,49,"1,1444091796875E-06","0,2506740093"
0,2000,2000,42,"2,31193773674242E-07","0,2847938538"
0,2000,2000,46,0,"0,2733960152"
0,2000,2000,47,"0,0297096448","0,3453981876"
0,2000,2000,7,"73,8908487956","0,2397019863"
0,2000,2000,48,"0,146979474","0,2279479504"
0,2000,2000,48,"0,7676510281","0,2729251385"
0,2000,2000,45,"0,3263065701","0,2452659607"
0,2000,2000,48,0,"0,2708752155"
0,2000,2000,8,"5,6780064901","0,256729126"
0,2000,2000,37,"5,6780064901","0,2046689987"
0,2000,2000,41,"1,0287709554","0,2500579357"
0,2000,2000,39,0,"0,2605619431"
0,2000,2000,50,0,"0,2254931927"
0,2000,2000,8,"17,848992157","0,2216110229"
0,2000,2000,31,"8,59774076021635E-05","0,2852160931"
0,2000,2000,28,"3,38347061820652E-05","0,3378739357"
0,2000,2000,34,0,"0,3537290096"
0,2000,2000,36,"1,62124633789062E-05","0,357861042"
0,2000,2000,8,0,"0,2488751411"
0,2000,2000,44,0,"0,2421529293"
0,1995,1995,44,0,"0,2363431454"
0,1998,1998,44,0,"0,2039279938"
0,1996,1996,43,0,"0,2494339943"
0,2000,2000,8,"4,3179794312","0,2351930141"
0,1987,1987,46,"0,2368484497","0,2297940254"
0,1987,1987,45,"0,1673830393","0,2589731216"
0,1983,1983,45,"0,2493306398","0,2541210651"
